,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Years_in_Service,Mileage_Category,Price_Category
4307,4440,Hyundai Verna 1.6 CRDi AT S,Chennai,2016,33000,First,19.08,1582.0,126.2,5.0,8.7,1,0,0,1,0,8,Low,5-10
4308,4441,Audi Q7 3.0 TDI Quattro Technology,Hyderabad,2014,60000,First,12.07,2967.0,241.4,7.0,45.0,1,0,0,1,0,10,Low,
4309,4442,Tata Indica V2 eLS,Hyderabad,2016,80103,First,25.0,1396.0,69.0,5.0,1.8,1,0,0,0,1,8,Medium,<5
4310,4443,Chevrolet Spark 1.0 LS,Kolkata,2007,42100,First,18.0,995.0,62.0,5.0,0.99,0,0,1,0,1,17,Low,<5
4311,4444,Hyundai Grand i10 1.2 Kappa Magna,Kolkata,2018,4500,First,18.9,1197.0,81.86,5.0,4.8,0,0,1,0,1,6,Low,<5
4312,4445,Toyota Fortuner 4x4 MT TRD Sportivo,Mumbai,2014,97000,First,12.55,2982.0,169.0,7.0,17.95,1,0,0,0,1,10,Low,15-20
4313,4446,Mahindra E Verito D4,Chennai,2016,50000,First,18.19,72.0,41.0,5.0,13.0,0,1,0,1,0,8,Low,10-15
4314,4447,Hyundai Grand i10 1.2 Kappa Asta,Kochi,2017,51223,First,18.9,1197.0,81.86,5.0,5.66,0,0,1,0,1,7,Low,5-10
4315,4448,Honda City 1.5 S MT,Delhi,2009,64000,First,17.0,1497.0,118.0,5.0,3.1,0,0,1,0,1,15,Low,<5
4316,4449,Hyundai Elite i20 Petrol Asta,Kochi,2016,56911,First,18.6,1197.0,81.86,5.0,6.54,0,0,1,0,1,8,Low,5-10
4317,4450,Toyota Innova 2.5 G4 Diesel 8-seater,Hyderabad,2015,147848,First,12.8,2494.0,102.0,8.0,13.2,1,0,0,0,1,9,Low,10-15
4318,4451,Ford Mustang V8,Kochi,2018,21290,First,13.0,4951.0,395.0,4.0,56.8,0,0,1,1,0,6,Low,
4319,4452,Toyota Innova Crysta 2.8 GX AT,Kochi,2019,14076,First,11.36,2755.0,171.5,7.0,19.4,1,0,0,1,0,5,Low,15-20
4320,4453,Maruti Zen Estilo 1.1 VXI BSIII,Ahmedabad,2007,75180,First,18.2,1061.0,64.0,5.0,1.65,0,0,1,0,1,17,Low,<5
4321,4454,Maruti Swift ZDi,Jaipur,2013,92000,Second,22.9,1248.0,74.0,5.0,4.35,1,0,0,0,1,11,Medium,<5
4322,4455,Fiat Avventura MULTIJET Emotion,Hyderabad,2015,57266,First,20.5,1248.0,91.72,5.0,6.5,1,0,0,0,1,9,Medium,5-10
4323,4456,Maruti Zen Estilo VXI BSIII,Delhi,2007,64000,First,18.2,998.0,67.1,5.0,1.11,0,0,1,0,1,17,Low,<5
4324,4457,Renault Duster 85PS Diesel RxL,Mumbai,2013,41000,First,19.87,1461.0,83.8,5.0,5.5,1,0,0,0,1,11,Low,5-10
4325,4458,Mitsubishi Pajero 2.8 SFX,Delhi,2012,45999,First,10.5,2835.0,107.2,6.0,11.0,1,0,0,0,1,12,Low,10-15
4326,4459,Maruti Celerio VXI AT,Pune,2015,50000,First,23.1,998.0,67.04,5.0,3.9,0,0,1,1,0,9,Medium,<5
4327,4460,Tata Indica V2 DLS BSIII,Pune,2013,70000,First,17.88,1405.0,48.21,5.0,1.8,1,0,0,0,1,11,Low,<5
4328,4461,Hyundai Elite i20 Petrol Asta,Kochi,2016,37540,First,18.6,1197.0,81.86,5.0,6.22,0,0,1,0,1,8,Low,5-10
4329,4462,Maruti Celerio VXI AT,Hyderabad,2014,44000,First,23.1,998.0,67.04,5.0,4.3,0,0,1,1,0,10,Medium,<5
4330,4463,Hyundai Grand i10 1.2 Kappa Asta,Hyderabad,2017,22500,First,18.9,1197.0,81.86,5.0,5.99,0,0,1,0,1,7,Low,5-10
4331,4464,Hyundai i20 1.2 Magna Executive,Delhi,2017,17431,First,18.6,1197.0,81.83,5.0,6.0,0,0,1,0,1,7,Low,5-10
4332,4465,Hyundai Verna 1.6 SX VTVT (O),Delhi,2014,61566,First,17.1,1591.0,121.3,5.0,5.85,0,0,1,0,1,10,Low,5-10
4333,4466,Land Rover Freelander 2 SE,Kochi,2014,61730,First,12.39,2179.0,147.51,5.0,19.94,1,0,0,1,0,10,Low,15-20
4334,4467,Maruti Swift VXI BSIII,Chennai,2009,68000,First,16.1,1298.0,88.2,5.0,2.9,0,0,1,0,1,15,Low,<5
4335,4468,Honda Amaze SX i-VTEC,Mumbai,2014,29000,First,18.0,1198.0,86.7,5.0,4.25,0,0,1,0,1,10,Low,<5
4336,4469,Toyota Corolla Altis Diesel D4DG,Hyderabad,2010,156210,First,21.43,1364.0,87.2,5.0,5.99,1,0,0,0,1,14,Medium,5-10
4337,4470,Honda Amaze S Diesel,Kolkata,2013,46500,First,27.4,1498.0,98.6,5.0,3.3,1,0,0,0,1,11,Medium,<5
4338,4471,Audi A6 3.0 TDI quattro,Coimbatore,2009,52830,Second,16.77,2967.0,241.38,5.0,8.08,1,0,0,1,0,15,Low,5-10
4339,4472,Maruti Wagon R VXI,Jaipur,2017,39867,First,22.5,998.0,67.04,5.0,4.5,0,0,1,0,1,7,Medium,<5
4340,4473,Honda Mobilio E i DTEC,Hyderabad,2014,58972,First,24.2,1498.0,98.6,7.0,6.5,1,0,0,0,1,10,Medium,5-10
4341,4474,Honda CR-V 2.4 4WD AT,Bangalore,2006,66000,Second,10.1,2354.0,152.0,5.0,3.9,0,0,1,1,0,18,Low,<5
4342,4475,Hyundai Verna 1.6 SX VTVT (O),Delhi,2013,52000,First,17.1,1591.0,121.3,5.0,5.25,0,0,1,0,1,11,Low,5-10
4343,4476,Hyundai Santa Fe 4x4 AT,Bangalore,2014,58000,First,11.72,2199.0,194.3,7.0,17.0,1,0,0,1,0,10,Low,15-20
4344,4477,Hyundai i10 Sportz AT,Ahmedabad,2012,58000,First,16.95,1197.0,78.9,5.0,3.5,0,0,1,1,0,12,Low,<5
4345,4478,Ford Fusion Plus 1.4 TDCi Diesel,Hyderabad,2008,75000,Second,17.7,1399.0,68.0,5.0,3.0,1,0,0,0,1,16,Low,<5
4346,4479,Hyundai i10 Sportz,Coimbatore,2015,41008,Second,20.36,1197.0,78.9,5.0,4.87,0,0,1,0,1,9,Medium,<5
4347,4480,Hyundai Xcent 1.1 CRDi SX Option,Jaipur,2014,65000,First,24.4,1120.0,71.0,5.0,6.0,1,0,0,0,1,10,Medium,5-10
4348,4481,Skoda Superb Style 2.0 TDI AT,Mumbai,2015,19000,First,18.19,1968.0,174.5,5.0,15.5,1,0,0,1,0,9,Low,15-20
4349,4482,Ford Fiesta 1.4 Duratec EXI,Pune,2008,74000,Second,16.6,1388.0,68.0,5.0,1.6,0,0,1,0,1,16,Low,<5
4350,4483,Maruti Baleno Zeta Automatic,Pune,2017,33000,First,21.4,1197.0,83.1,5.0,7.25,0,0,1,1,0,7,Medium,5-10
4351,4484,Skoda Laura 1.9 TDI MT Ambiente,Mumbai,2010,95000,Second,17.0,1896.0,105.0,5.0,3.25,1,0,0,0,1,14,Low,<5
4352,4485,Volkswagen Vento 1.5 TDI Comfortline,Kolkata,2012,34000,First,20.64,1498.0,108.5,5.0,3.4,1,0,0,0,1,12,Medium,<5
4353,4486,Audi Q7 3.0 TDI Quattro Technology,Coimbatore,2014,102865,First,12.07,2967.0,241.4,7.0,30.5,1,0,0,1,0,10,Low,
4354,4487,Hyundai Verna VTVT 1.6 SX Option,Kochi,2016,52378,First,17.0,1591.0,121.3,5.0,7.97,0,0,1,0,1,8,Low,5-10
4355,4488,Mercedes-Benz New C-Class 220 CDI AT,Delhi,2012,38000,First,14.84,2143.0,170.0,5.0,13.51,1,0,0,1,0,12,Low,10-15
4356,4489,Honda Amaze S i-Dtech,Kochi,2015,60334,First,25.8,1498.0,98.6,5.0,5.43,1,0,0,0,1,9,Medium,5-10
4357,4490,Ford Fiesta 1.4 Duratec EXI Limited Edition,Chennai,2010,107000,First,16.6,1388.0,68.0,5.0,2.6,0,0,1,0,1,14,Low,<5
4358,4491,Hyundai i20 Magna Optional 1.2,Bangalore,2013,445000,First,18.5,1197.0,82.9,5.0,4.45,0,0,1,0,1,11,Low,<5
4359,4492,Maruti Alto 800 LXI,Kolkata,2017,2196,First,22.74,796.0,47.3,5.0,2.75,0,0,1,0,1,7,Medium,<5
4360,4493,BMW 5 Series 530i Sedan,Kolkata,2010,24000,First,10.6,2996.0,258.0,5.0,8.75,0,0,1,1,0,14,Low,5-10
4361,4494,Fiat Grande Punto 1.4 Emotion,Coimbatore,2015,44846,Second,14.6,1368.0,88.7,5.0,5.41,0,0,1,0,1,9,Low,5-10
4362,4495,Maruti Dzire AMT ZDI Plus,Kochi,2018,64035,First,28.4,1248.0,73.75,5.0,8.55,1,0,0,1,0,6,Medium,5-10
4363,4496,Mahindra XUV500 W6 2WD,Mumbai,2014,45600,First,15.1,2179.0,140.0,7.0,8.25,1,0,0,0,1,10,Low,5-10
4364,4497,Volvo XC90 2007-2015 D5 AT AWD,Kochi,2014,102001,First,11.1,2400.0,200.0,7.0,23.58,1,0,0,1,0,10,Low,20-25
4365,4498,Hyundai i10 Sportz 1.2,Coimbatore,2014,47439,First,20.36,1197.0,78.9,5.0,4.49,0,0,1,0,1,10,Medium,<5
4366,4499,Toyota Fortuner 3.0 Diesel,Hyderabad,2010,193254,First,11.5,2982.0,171.0,7.0,12.99,1,0,0,0,1,14,Low,10-15
4367,4500,Tata Nano XTA,Bangalore,2016,29000,First,21.9,624.0,37.48,4.0,2.8,0,0,1,1,0,8,Medium,<5
4368,4501,Renault Lodgy 110PS RxZ 8 Seater,Coimbatore,2016,51681,First,19.98,1461.0,108.5,8.0,8.43,1,0,0,0,1,8,Low,5-10
4369,4502,Audi Q7 3.0 TDI Quattro Premium Plus,Hyderabad,2015,50000,First,12.07,2967.0,241.4,7.0,47.5,1,0,0,1,0,9,Low,
4370,4503,Honda City i VTEC CVT VX,Mumbai,2016,42666,First,18.0,1497.0,117.3,5.0,8.95,0,0,1,1,0,8,Low,5-10
4371,4504,Renault Duster 110PS Diesel RxL,Jaipur,2013,65000,Second,19.01,1461.0,108.45,5.0,5.5,1,0,0,0,1,11,Low,5-10
4372,4505,Honda Amaze S i-VTEC,Jaipur,2014,18776,First,17.8,1198.0,86.7,5.0,4.75,0,0,1,0,1,10,Low,<5
4373,4506,Honda Amaze S i-Vtech,Jaipur,2016,6714,First,18.0,1198.0,86.7,5.0,4.75,0,0,1,0,1,8,Low,<5
4374,4507,BMW 3 Series 320i,Pune,2009,40000,Second,12.05,1995.0,154.0,5.0,9.5,0,0,1,1,0,15,Low,5-10
4375,4508,Maruti Ritz LDi,Coimbatore,2011,88539,First,23.2,1248.0,73.94,5.0,3.77,1,0,0,0,1,13,Medium,<5
4376,4509,Honda City 1.5 S MT,Delhi,2012,65055,Second,17.0,1497.0,118.0,5.0,4.25,0,0,1,0,1,12,Low,<5
4377,4510,BMW 3 Series 320d Sport Line,Mumbai,2014,23000,First,18.88,1995.0,184.0,5.0,19.9,1,0,0,1,0,10,Low,15-20
4378,4511,Volkswagen Jetta 2007-2011 1.9 TDI Trendline,Chennai,2009,60000,First,15.0,1896.0,105.0,5.0,4.0,1,0,0,0,1,15,Low,<5
4379,4512,Maruti Swift Dzire LXI,Kochi,2013,59350,First,19.1,1197.0,85.8,5.0,4.16,0,0,1,0,1,11,Low,<5
4380,4513,Jaguar XF 2.2 Litre Executive,Bangalore,2015,19000,Second,16.36,2179.0,187.7,5.0,38.0,1,0,0,1,0,9,Low,
4381,4514,Hyundai Xcent 1.2 Kappa AT SX Option,Kochi,2016,45560,First,16.9,1197.0,82.0,5.0,6.34,0,0,1,1,0,8,Low,5-10
4382,4515,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Pune,2009,118000,First,12.8,2494.0,102.0,8.0,4.5,1,0,0,0,1,15,Low,<5
4383,4516,Maruti Eeco 7 Seater Standard,Chennai,2016,55000,First,15.1,1196.0,73.0,7.0,3.75,0,0,1,0,1,8,Low,<5
4384,4517,Audi A4 New 2.0 TDI Multitronic,Delhi,2012,60000,Second,15.2,1968.0,140.8,5.0,10.2,1,0,0,1,0,12,Low,10-15
4385,4518,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Chennai,2007,145000,First,12.8,2494.0,102.0,8.0,5.0,1,0,0,0,1,17,Low,<5
4386,4519,Maruti Grand Vitara MT,Mumbai,2008,46810,First,9.8,1995.0,163.5,5.0,3.95,0,0,1,0,1,16,Very Low,<5
4387,4520,Volkswagen Vento 1.5 TDI Highline,Coimbatore,2016,62767,First,20.34,1498.0,103.2,5.0,9.75,1,0,0,0,1,8,Medium,5-10
4388,4521,Hyundai Elite i20 Petrol Asta,Kochi,2018,18553,First,18.6,1197.0,81.86,5.0,7.93,0,0,1,0,1,6,Low,5-10
4389,4522,Ford Fiesta Classic 1.4 Duratorq CLXI,Hyderabad,2011,143143,First,17.8,1399.0,67.0,5.0,2.1,1,0,0,0,1,13,Low,<5
4390,4523,Mitsubishi Pajero Sport 4X4,Coimbatore,2015,53497,First,13.5,2477.0,175.56,7.0,16.42,1,0,0,0,1,9,Low,15-20
4391,4524,Hyundai Santa Fe 4X4,Bangalore,2011,148000,Second,14.66,2199.0,194.3,7.0,8.9,1,0,0,0,1,13,Low,5-10
4392,4525,Mahindra XUV500 W8 2WD,Pune,2012,95000,First,15.1,2179.0,140.0,7.0,7.21,1,0,0,0,1,12,Low,5-10
4393,4526,Toyota Innova 2.5 V Diesel 8-seater,Chennai,2015,100000,First,12.8,2494.0,102.0,8.0,13.5,1,0,0,0,1,9,Low,10-15
4394,4527,Mercedes-Benz GLE 350d,Chennai,2016,29000,First,11.57,2987.0,254.79,5.0,65.0,1,0,0,1,0,8,Low,
4395,4528,Mahindra Scorpio 2009-2014 SLE 7S BSIV,Bangalore,2014,87000,First,12.05,2179.0,120.0,7.0,7.4,1,0,0,0,1,10,Low,5-10
4396,4529,Honda City 1.5 S AT,Kochi,2014,56838,First,16.8,1497.0,118.0,5.0,5.15,0,0,1,1,0,10,Low,5-10
4397,4530,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Pune,2013,100000,First,12.0,2987.0,224.0,7.0,32.0,1,0,0,1,0,11,Low,
4398,4531,Honda City 1.5 S MT,Kolkata,2011,125000,First,17.0,1497.0,118.0,5.0,3.25,0,0,1,0,1,13,Low,<5
4399,4532,Maruti Wagon R VXI AMT,Kolkata,2017,17000,First,22.5,998.0,67.0,5.0,3.95,0,0,1,1,0,7,Medium,<5
4400,4533,Tata Indigo eCS GLE BSIII,Pune,2013,70000,Second,15.4,1193.0,65.0,5.0,1.5,0,0,1,0,1,11,Low,<5
4401,4534,Hyundai i20 2015-2017 1.2 Asta with AVN,Pune,2010,50000,Second,17.0,1197.0,80.0,5.0,3.0,0,0,1,0,1,14,Low,<5
4402,4535,Honda Jazz Active,Kolkata,2010,39800,First,16.0,1198.0,90.0,5.0,1.99,0,0,1,0,1,14,Low,<5
4403,4536,Maruti A-Star Lxi,Kolkata,2010,60000,First,19.0,998.0,66.1,5.0,1.35,0,0,1,0,1,14,Low,<5
4404,4537,BMW 3 Series 320d Highline,Hyderabad,2009,58000,First,16.07,1995.0,181.0,5.0,13.5,1,0,0,1,0,15,Low,10-15
4405,4538,Skoda Yeti Elegance,Hyderabad,2010,110009,First,17.67,1968.0,138.08,5.0,6.99,1,0,0,0,1,14,Low,5-10
4406,4539,Nissan Terrano XV Premium 110 PS,Hyderabad,2013,85000,First,19.01,1461.0,108.5,5.0,8.5,1,0,0,0,1,11,Low,5-10
4407,4540,Volkswagen Polo Diesel Comfortline 1.2L,Pune,2010,84000,Second,22.07,1199.0,73.9,5.0,2.89,1,0,0,0,1,14,Medium,<5
4408,4541,BMW 3 Series 320d,Mumbai,2011,51000,First,22.69,1995.0,190.0,5.0,10.5,1,0,0,1,0,13,Medium,10-15
4409,4542,Nissan Sunny 2011-2014 XL,Kochi,2013,68880,First,16.95,1498.0,97.7,5.0,3.97,0,0,1,0,1,11,Low,<5
4410,4543,Maruti Alto K10 VXI AGS,Chennai,2017,5500,First,24.07,998.0,67.1,5.0,4.25,0,0,1,1,0,7,Medium,<5
4411,4544,Maruti Ritz ZXI,Coimbatore,2016,40052,First,21.1,1197.0,85.8,5.0,6.17,0,0,1,0,1,8,Medium,5-10
4412,4545,Audi Q5 30 TDI quattro Premium Plus,Coimbatore,2016,47293,First,14.16,1968.0,174.3,5.0,38.72,1,0,0,1,0,8,Low,
4413,4546,Hyundai Verna CRDi SX,Hyderabad,2013,79663,First,16.8,1493.0,110.0,5.0,6.5,1,0,0,0,1,11,Low,5-10
4414,4547,Honda Amaze S i-Dtech,Jaipur,2013,63000,Second,25.8,1498.0,98.6,5.0,4.25,1,0,0,0,1,11,Medium,<5
4415,4548,Honda City i DTEC SV,Kolkata,2014,45000,First,26.0,1498.0,98.6,5.0,4.75,1,0,0,0,1,10,Medium,<5
4416,4549,Toyota Fortuner TRD Sportivo 2.8 2WD AT,Kochi,2014,56501,First,12.9,2755.0,174.5,7.0,17.71,1,0,0,1,0,10,Low,15-20
4417,4550,Volkswagen Vento 1.5 TDI Highline,Jaipur,2015,58000,First,20.34,1498.0,103.2,5.0,5.85,1,0,0,0,1,9,Medium,5-10
4418,4551,BMW 5 Series 520d Luxury Line,Coimbatore,2011,51602,First,22.48,1995.0,190.0,5.0,17.27,1,0,0,1,0,13,Medium,15-20
4419,4552,BMW 3 Series 320d Sedan,Hyderabad,2007,74199,First,16.07,1995.0,181.0,5.0,9.25,1,0,0,1,0,17,Low,5-10
4420,4553,Hyundai Creta 1.6 SX Plus Petrol Automatic,Ahmedabad,2017,25000,First,13.0,1591.0,121.3,5.0,12.75,0,0,1,1,0,7,Low,10-15
4421,4554,BMW 3 Series Luxury Line,Pune,2016,70000,Second,21.76,1995.0,190.0,5.0,27.0,1,0,0,1,0,8,Medium,25-30
4422,4555,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Bangalore,2013,25000,Second,14.84,2143.0,167.62,5.0,21.0,1,0,0,1,0,11,Low,20-25
4423,4556,Maruti Swift Dzire VDI,Hyderabad,2017,22000,First,26.59,1248.0,74.0,5.0,7.95,1,0,0,0,1,7,Medium,5-10
4424,4557,Maruti Celerio ZXI,Hyderabad,2015,47020,Second,23.1,998.0,67.04,5.0,4.5,0,0,1,0,1,9,Medium,<5
4425,4558,BMW 3 Series 320d GT Luxury Line,Mumbai,2017,8000,First,19.59,1995.0,187.74,5.0,33.75,1,0,0,1,0,7,Low,
4426,4559,Audi Q7 4.2 TDI Quattro Technology,Delhi,2010,73000,First,11.33,4134.0,335.2,7.0,17.51,1,0,0,1,0,14,Low,15-20
4427,4560,Honda Jazz V,Kochi,2017,36973,First,18.2,1199.0,88.7,5.0,6.8,0,0,1,0,1,7,Low,5-10
4428,4561,Tata Nano Cx BSIV,Coimbatore,2014,42083,First,25.4,624.0,37.48,4.0,1.68,0,0,1,0,1,10,Medium,<5
4429,4562,Maruti Alto 800 2016-2019 LXI,Chennai,2016,61000,First,24.7,796.0,47.3,5.0,2.9,0,0,1,0,1,8,Medium,<5
4430,4563,Maruti Wagon R VXI,Mumbai,2014,43628,First,22.5,998.0,67.04,5.0,3.16,0,0,1,0,1,10,Medium,<5
4431,4564,Hyundai Xcent 1.1 CRDi Base,Jaipur,2014,60000,First,24.4,1120.0,71.0,5.0,3.9,1,0,0,0,1,10,Medium,<5
4432,4565,Chevrolet Beat LT,Delhi,2010,54000,Second,17.8,1199.0,76.8,5.0,1.95,0,0,1,0,1,14,Low,<5
4433,4566,Jaguar XF 2.2 Litre Luxury,Kochi,2015,27001,First,16.36,2179.0,187.7,5.0,26.52,1,0,0,1,0,9,Low,25-30
4434,4567,Volkswagen Passat Diesel Highline 2.0 TDI,Chennai,2010,52000,First,18.33,1968.0,167.7,5.0,9.0,1,0,0,1,0,14,Low,5-10
4435,4568,Hyundai i20 Asta 1.4 CRDi,Hyderabad,2012,80000,First,21.27,1396.0,88.76,5.0,4.5,1,0,0,0,1,12,Medium,<5
4436,4569,Mitsubishi Pajero 2.8 SFX,Chennai,2008,160000,First,10.5,2835.0,107.2,6.0,8.75,1,0,0,0,1,16,Low,5-10
4437,4570,Maruti Vitara Brezza ZDi Plus AMT Dual Tone,Chennai,2018,3300,First,24.3,1248.0,88.5,5.0,11.5,1,0,0,1,0,6,Medium,10-15
4438,4571,Maruti Alto K10 LXI,Delhi,2016,35027,First,24.07,998.0,67.1,5.0,3.0,0,0,1,0,1,8,Medium,<5
4439,4572,Hyundai EON Magna Plus,Coimbatore,2015,26568,First,21.1,814.0,55.2,5.0,3.79,0,0,1,0,1,9,Medium,<5
4440,4573,Maruti Ciaz VDi Plus SHVS,Ahmedabad,2015,59000,First,28.09,1248.0,88.5,5.0,6.0,1,0,0,0,1,9,Medium,5-10
4441,4574,Hyundai Creta 1.6 CRDi SX Option,Bangalore,2016,51000,First,19.67,1582.0,126.2,5.0,13.25,1,0,0,0,1,8,Low,10-15
4442,4575,Skoda Superb Ambition 2.0 TDI CR AT,Delhi,2012,56400,First,17.2,1968.0,138.1,5.0,8.0,1,0,0,1,0,12,Low,5-10
4443,4576,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2015,80000,First,20.14,1498.0,88.8,5.0,5.8,1,0,0,0,1,9,Medium,5-10
4444,4577,BMW 5 Series 520d Sedan,Delhi,2012,72000,Third,18.48,1631.552572706935,113.80314403717087,5.286452057152694,13.85,1,0,0,1,0,12,Low,10-15
4445,4578,Toyota Innova 2.5 VX (Diesel) 7 Seater,Hyderabad,2013,107000,Second,12.99,2494.0,100.6,7.0,13.5,1,0,0,0,1,11,Low,10-15
4446,4579,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Pune,2014,100000,First,14.21,2143.0,203.0,5.0,25.0,1,0,0,1,0,10,Low,20-25
4447,4580,Volkswagen Polo 1.5 TDI Highline,Kochi,2016,59998,First,20.14,1498.0,88.8,5.0,5.49,1,0,0,0,1,8,Medium,5-10
4448,4581,Audi Q3 2.0 TDI,Hyderabad,2013,105000,First,17.32,1968.0,150.0,5.0,19.0,1,0,0,1,0,11,Low,15-20
4449,4582,Hyundai i20 1.2 Magna,Kolkata,2011,36000,First,18.5,1197.0,80.0,5.0,2.5,0,0,1,0,1,13,Low,<5
4450,4583,Hyundai i10 Sportz 1.1L,Kolkata,2015,24350,Second,19.81,1086.0,68.05,5.0,3.0,0,0,1,0,1,9,Low,<5
4451,4584,Tata Tigor 1.05 Revotorq XT,Kochi,2018,28973,First,24.7,1047.0,69.0,5.0,6.64,1,0,0,0,1,6,Medium,5-10
4452,4585,Hyundai EON Era,Kochi,2017,8243,First,21.1,814.0,55.2,5.0,3.21,0,0,1,0,1,7,Medium,<5
4453,4586,Hyundai Santro Xing GLS,Chennai,2009,136642,Second,17.92,1086.0,62.1,5.0,1.55,0,0,1,0,1,15,Low,<5
4454,4587,Hyundai Santro Xing GLS,Hyderabad,2011,60000,First,17.92,1086.0,62.1,5.0,2.59,0,0,1,0,1,13,Low,<5
4455,4588,Mahindra Scorpio SLX,Chennai,2008,100000,Second,12.7,2609.0,120.0,8.0,4.0,1,0,0,0,1,16,Low,<5
4456,4589,Honda City i-VTEC S,Jaipur,2010,48689,First,17.4,1497.0,117.3,5.0,3.87,0,0,1,0,1,14,Low,<5
4457,4590,Maruti Vitara Brezza ZDi,Bangalore,2017,45000,First,24.3,1248.0,88.5,5.0,9.75,1,0,0,0,1,7,Medium,5-10
4458,4591,Audi A4 35 TDI Technology Edition,Kochi,2019,38163,First,17.11,1968.0,174.33,5.0,32.91,1,0,0,1,0,5,Low,
4459,4592,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Chennai,2011,43800,Second,14.21,2143.0,203.0,5.0,16.75,1,0,0,1,0,13,Low,15-20
4460,4593,Honda Civic 2006-2010 1.8 MT Sport,Jaipur,2007,92000,First,13.5,1799.0,130.0,5.0,1.9,0,0,1,0,1,17,Low,<5
4461,4594,Hyundai i20 Magna 1.2,Kochi,2017,14064,First,18.6,1197.0,81.83,5.0,6.59,0,0,1,0,1,7,Low,5-10
4462,4595,Audi Q3 35 TDI Quattro Premium Plus,Coimbatore,2017,42366,First,15.73,1968.0,174.33,5.0,31.93,1,0,0,1,0,7,Low,
4463,4596,Honda City i DTEC VX,Jaipur,2014,76551,First,25.1,1498.0,98.6,5.0,7.25,1,0,0,0,1,10,Medium,5-10
4464,4597,Hyundai i10 Era 1.1 iTech SE,Pune,2008,72672,First,19.81,1086.0,68.05,5.0,1.9,0,0,1,0,1,16,Low,<5
4465,4598,Maruti Swift VDI BSIV,Kolkata,2015,45000,First,25.2,1248.0,74.0,5.0,3.55,1,0,0,0,1,9,Medium,<5
4466,4599,Ford Endeavour 3.0L 4X4 AT,Hyderabad,2012,91696,First,11.4,2953.0,153.86,7.0,9.25,1,0,0,1,0,12,Low,5-10
4467,4600,Ford Ikon 1.3 Flair,Kochi,2009,66484,First,13.8,1299.0,70.0,5.0,1.65,0,0,1,0,1,15,Low,<5
4468,4601,BMW X1 sDrive 20d xLine,Coimbatore,2019,15456,First,20.68,1995.0,190.0,5.0,36.64,1,0,0,1,0,5,Medium,
4469,4602,Mercedes-Benz E-Class 2009-2013 E250 CDI Classic,Mumbai,2011,55000,Second,14.21,2143.0,203.0,5.0,16.0,1,0,0,1,0,13,Low,15-20
4470,4604,Honda Jazz Select Edition,Pune,2011,98000,First,16.7,1631.552572706935,113.80314403717087,5.286452057152694,3.15,0,0,1,0,1,13,Low,<5
4471,4605,Honda Amaze S i-Dtech,Ahmedabad,2014,61297,First,25.8,1498.0,98.6,5.0,4.35,1,0,0,0,1,10,Medium,<5
4472,4606,Maruti Zen LXi - BS III,Hyderabad,2006,80000,Second,17.3,993.0,60.0,5.0,1.2,0,0,1,0,1,18,Low,<5
4473,4607,Hyundai i20 Magna,Jaipur,2013,59000,Second,18.5,1197.0,80.0,5.0,4.1,0,0,1,0,1,11,Low,<5
4474,4608,BMW X5 3.0d,Chennai,2009,150000,First,11.0,2993.0,235.0,5.0,18.75,1,0,0,1,0,15,Low,15-20
4475,4609,Hyundai Creta 1.6 CRDi SX Option,Coimbatore,2017,60083,First,19.67,1582.0,126.2,5.0,13.78,1,0,0,0,1,7,Low,10-15
4476,4610,Maruti Swift Dzire LDI,Kolkata,2016,85450,First,26.59,1248.0,74.0,5.0,4.0,1,0,0,0,1,8,Medium,<5
4477,4611,Maruti Swift VDI,Jaipur,2013,88000,First,22.9,1248.0,74.0,5.0,4.33,1,0,0,0,1,11,Medium,<5
4478,4612,Hyundai Grand i10 1.2 CRDi Asta,Kochi,2015,81828,First,24.0,1186.0,73.97,5.0,5.43,1,0,0,0,1,9,Medium,5-10
4479,4613,Ford Figo Aspire 1.2 Ti-VCT Trend,Mumbai,2016,18000,First,18.16,1196.0,86.8,5.0,4.9,0,0,1,0,1,8,Low,<5
4480,4614,BMW X5 X5 M,Chennai,2017,15000,First,15.97,2993.0,258.0,5.0,70.0,1,0,0,1,0,7,Low,
4481,4615,Mercedes-Benz New C-Class C 220 CDI Celebration Edition,Kolkata,2016,34000,First,11.78,2143.0,167.62,5.0,25.5,1,0,0,1,0,8,Low,25-30
4482,4616,Hyundai Grand i10 AT Asta,Ahmedabad,2015,46000,First,18.9,1197.0,82.0,5.0,5.1,0,0,1,1,0,9,Low,5-10
4483,4617,Hyundai Verna 1.6 SX CRDi (O),Hyderabad,2013,48158,First,22.32,1582.0,126.32,5.0,6.7,1,0,0,0,1,11,Medium,5-10
